run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch7759-seed3-8113,3,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-9B,100,53,53,54,54,0,0,0,0.53,0.39,0.973,0.617,0.792,0.605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.63,0.47,5.1,0.734,0.998,0.99,0.2805,0.0,,0.0,,
slurm-batch7759-seed4-8146,4,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-9B,100,50,50,52,52,0,0,0,0.5,0.357,0.974,0.618,0.782,0.621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.63,0.43,5.06,0.71,0.998,0.98,0.2774,0.0,,0.0,,
slurm-batch7759-seed5-8180,5,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-9B,100,56,56,59,59,0,0,0,0.56,0.39,0.975,0.619,0.786,0.614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.56,0.58,5.14,0.761,0.988,0.97,0.2782,0.0,,0.0,,
slurm-batch7764-seed1-531,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,100,57,57,5,5,0,0,38,0.57,0.304,1.0,0.581,0.623,0.559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.76,0.29,1.05,0.337,1.0,0.48,0.2586,0.0,,0.0,,
slurm-batch7764-seed2-570,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,100,57,57,5,5,0,0,38,0.57,0.281,1.0,0.585,0.617,0.544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66,0.32,0.98,0.315,1.0,0.48,0.2548,0.0,,0.0,,
slurm-batch7764-seed3-596,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,100,59,59,9,9,0,0,37,0.59,0.318,1.0,0.587,0.61,0.592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.27,0.95,0.347,1.0,0.48,0.2494,0.0,,0.0,,
slurm-batch7764-seed4-622,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,100,53,53,6,6,0,0,34,0.53,0.273,1.0,0.592,0.608,0.556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.23,0.91,0.354,1.0,0.53,0.2527,0.0,,0.0,,
slurm-batch7764-seed5-751,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,100,54,54,6,6,0,0,35,0.54,0.28,1.0,0.588,0.592,0.569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78,0.32,1.1,0.325,1.0,0.52,0.2547,0.0,,0.0,,
slurm-batch7766-seed1-1146,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,100,21,21,22,22,0,0,0,0.21,0.1,1.0,0.631,0.55,0.383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.68,3.18,0.53,1.0,0.99,0.2644,0.0,,0.0,,
slurm-batch7766-seed2-1442,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,100,29,29,31,31,0,0,0,0.29,0.126,1.0,0.628,0.562,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.36,0.59,2.95,0.528,0.998,0.98,0.2683,0.0,,0.0,,
slurm-batch7766-seed3-1723,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,100,39,39,38,38,0,0,0,0.39,0.153,1.0,0.625,0.576,0.363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.52,0.65,3.17,0.613,0.999,0.99,0.2664,0.0,,0.0,,
