run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch4411-seed4-908,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,100,42,42,45,45,0,0,0,0.42,0.103,1.0,0.625,0.58,0.377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.51,0.43,2.94,0.625,0.997,0.97,0.2683,0.0,,0.0,,
slurm-batch4411-seed5-929,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,100,39,39,40,40,0,0,1,0.39,0.126,1.0,0.628,0.594,0.378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.41,2.81,0.602,0.998,0.97,0.267,0.0,,0.0,,
slurm-batch4410-seed1-697,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,35,35,27,26,1,0,2,0.35,0.108,1.0,0.621,0.572,0.448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,0.37,2.07,0.518,1.0,0.92,0.2706,0.0,,0.0,,
slurm-batch4410-seed2-703,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,34,34,24,23,1,0,7,0.34,0.095,1.0,0.617,0.59,0.421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.69,0.34,2.03,0.501,0.999,0.9,0.2697,0.0,,0.0,,
slurm-batch4410-seed3-707,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,32,32,20,20,0,0,6,0.32,0.071,1.0,0.617,0.559,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.63,0.42,2.05,0.487,1.0,0.88,0.2694,0.0,,0.0,,
slurm-batch4410-seed4-716,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,36,36,29,29,0,0,2,0.36,0.108,1.0,0.622,0.575,0.418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.88,0.59,2.47,0.552,0.999,0.91,0.2689,0.0,,0.0,,
slurm-batch4410-seed5-729,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,40,40,31,31,0,0,2,0.4,0.118,1.0,0.623,0.568,0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.89,0.56,2.45,0.555,1.0,0.91,0.2685,0.0,,0.0,,
slurm-batch4412-seed1-932,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,24,24,24,24,0,0,0,0.24,0.051,1.0,0.618,0.576,0.389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.91,0.48,2.39,0.521,0.999,0.98,0.273,0.0,,0.0,,
slurm-batch4412-seed2-944,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,31,31,30,30,0,0,0,0.31,0.083,1.0,0.613,0.612,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.45,2.25,0.558,1.0,0.99,0.275,0.0,,0.0,,
slurm-batch4412-seed3-1006,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,30,30,32,31,1,0,0,0.3,0.078,1.0,0.621,0.565,0.403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.88,0.39,2.27,0.568,0.997,0.98,0.2731,0.0,,0.0,,
