run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9048-seed7-3601,7,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.994,0.537,0.05,0.149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9048-seed8-3602,8,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.983,0.537,0.05,0.249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9048-seed9-3603,9,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.989,0.537,0.05,0.154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed1-3465,1,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed10-3474,10,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed2-3466,2,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed3-3467,3,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed4-3468,4,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed5-3469,5,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed6-3470,6,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed7-3471,7,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed8-3472,8,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9047-seed9-3473,9,tool,quantized_models/Qwen3-8B-2bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed1-2655,1,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,,0.0,,
slurm-batch9046-seed10-2664,10,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed2-2656,2,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,,0.0,,
slurm-batch9046-seed3-2657,3,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed4-2658,4,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed5-2659,5,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed6-2660,6,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed7-2661,7,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed8-2662,8,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9046-seed9-2663,9,tool,quantized_models/Qwen3-8B-2bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.537,0.05,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,
slurm-batch9045-seed1-2352,1,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.52,0.261,0.031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0999,0.0,,0.0,,
slurm-batch9045-seed10-2361,10,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.519,0.239,0.021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0968,0.0,,0.0,,
slurm-batch9045-seed2-2353,2,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.519,0.244,0.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0915,0.0,,0.0,,
