run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch3940-seed5-4378,5,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,1,1,1,1,0,0,0,0.111,0.094,1.0,0.641,0.494,0.365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.111,1.556,0.419,0.994,1.0,0.244,0.0,,0.0,,
slurm-batch3940-seed6-4379,6,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,5,5,4,3,1,0,1,0.556,0.133,1.0,0.648,0.483,0.327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.667,0.222,2.889,0.582,1.0,0.889,0.2327,0.0,,0.0,,
slurm-batch3940-seed7-4385,7,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,2,2,2,2,0,0,0,0.222,0.117,1.0,0.631,0.552,0.254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.222,0.222,2.444,0.446,0.991,1.0,0.2343,0.0,,0.0,,
slurm-batch3940-seed8-4386,8,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,2,2,1,0,1,1,0,0.222,0.044,0.994,0.646,0.499,0.363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.222,0.0,3.222,0.47,0.978,0.889,0.2401,0.0,,0.0,,
slurm-batch3940-seed9-4393,9,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,1,1,1,0,1,0,0,0.111,0.022,1.0,0.658,0.519,0.269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.111,2.111,0.366,1.0,1.0,0.2379,0.0,,0.0,,
slurm-batch3937-seed1-4232,1,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,3,3,2,1,1,0,0,0.333,0.111,1.0,0.643,0.519,0.263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.48,1.0,0.889,0.2332,0.0,,0.0,,
slurm-batch3937-seed10-4276,10,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,2,2,2,1,1,1,0,0.222,0.117,1.0,0.628,0.544,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.0,2.556,0.462,1.0,1.0,0.2334,0.0,,0.0,,
slurm-batch3937-seed2-4233,2,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,5,5,5,2,3,0,0,0.556,0.283,1.0,0.637,0.575,0.273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.222,0.0,2.222,0.569,1.0,1.0,0.2412,0.0,,0.0,,
slurm-batch3937-seed3-4247,3,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,5,5,4,1,3,0,0,0.556,0.233,1.0,0.648,0.575,0.337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.0,2.778,0.64,1.0,0.889,0.2309,0.0,,0.0,,
slurm-batch3937-seed4-4248,4,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,4,4,3,3,0,0,0,0.444,0.156,1.0,0.645,0.543,0.348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.889,0.333,4.222,0.649,0.994,0.889,0.2521,0.0,,0.0,,
slurm-batch3937-seed5-4256,5,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,4,4,1,1,0,0,0,0.444,0.133,1.0,0.623,0.552,0.253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.111,0.0,2.111,0.473,1.0,0.667,0.2441,0.0,,0.0,,
slurm-batch3937-seed6-4257,6,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,4,4,3,3,0,0,0,0.444,0.183,1.0,0.629,0.566,0.187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.111,0.0,2.111,0.608,1.0,0.889,0.2539,0.0,,0.0,,
slurm-batch3937-seed7-4265,7,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,2,2,1,0,1,0,0,0.222,0.139,1.0,0.638,0.531,0.319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.0,1.444,0.367,1.0,0.889,0.2375,0.0,,0.0,,
slurm-batch3937-seed8-4266,8,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,5,5,4,3,1,0,1,0.556,0.256,1.0,0.637,0.583,0.269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.556,0.0,3.556,0.691,0.994,0.889,0.2463,0.0,,0.0,,
slurm-batch3937-seed9-4275,9,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3.5-4B-Base,9,3,3,1,0,1,0,0,0.333,0.161,1.0,0.639,0.573,0.283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.667,0.0,2.667,0.437,1.0,0.778,0.2336,0.0,,0.0,,
slurm-batch3942-seed1-4433,1,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,3,3,0,0,2,1.0,0.533,1.0,0.633,0.708,0.365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.0,1.556,0.612,1.0,0.333,0.2499,0.0,,0.0,,
slurm-batch3942-seed10-4451,10,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,2,2,0,0,1,0.778,0.394,1.0,0.644,0.686,0.378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.111,0.111,2.222,0.554,1.0,0.444,0.2489,0.0,,0.0,,
slurm-batch3942-seed2-4434,2,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,3,3,0,0,2,1.0,0.411,1.0,0.625,0.712,0.321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.111,2.111,0.642,1.0,0.333,0.2552,0.0,,0.0,,
slurm-batch3942-seed3-4435,3,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,3,2,1,0,1,1.0,0.572,1.0,0.642,0.769,0.403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.889,0.0,1.889,0.626,1.0,0.333,0.2456,0.0,,0.0,,
slurm-batch3942-seed4-4436,4,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,4,4,0,0,1,1.0,0.533,1.0,0.645,0.762,0.302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.0,1.667,0.735,1.0,0.444,0.2563,0.0,,0.0,,
slurm-batch3942-seed5-4440,5,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,3,3,0,0,1,1.0,0.606,1.0,0.633,0.838,0.295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.0,1.667,0.663,1.0,0.333,0.2586,0.0,,0.0,,
slurm-batch3942-seed6-4441,6,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,2,2,0,0,1,0.778,0.489,1.0,0.64,0.702,0.405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.111,1.667,0.548,1.0,0.444,0.2475,0.0,,0.0,,
slurm-batch3942-seed7-4448,7,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,4,3,1,0,1,0.889,0.428,1.0,0.643,0.758,0.374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.111,1.778,0.643,1.0,0.556,0.2608,0.0,,0.0,,
slurm-batch3942-seed8-4449,8,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,3,1,2,0,2,1.0,0.6,1.0,0.642,0.779,0.418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.111,0.222,1.333,0.582,1.0,0.333,0.2557,0.0,,0.0,,
slurm-batch3942-seed9-4450,9,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,5,4,1,0,1,0.889,0.5,1.0,0.625,0.763,0.341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.111,2.111,0.749,1.0,0.667,0.2566,0.0,,0.0,,
slurm-batch3943-seed1-4454,1,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,5,5,2,2,0,0,2,0.556,0.317,1.0,0.642,0.698,0.399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.333,0.111,2.444,0.552,1.0,0.667,0.262,0.0,,0.0,,
slurm-batch3943-seed10-4473,10,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,5,5,4,4,0,0,0,0.556,0.233,1.0,0.648,0.643,0.416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.222,3.0,0.742,0.994,0.667,0.2576,0.0,,0.0,,
slurm-batch3943-seed2-4455,2,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,5,5,4,4,0,0,1,0.556,0.322,1.0,0.644,0.687,0.321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,3.333,0.684,1.0,0.889,0.2605,0.0,,0.0,,
slurm-batch3943-seed3-4457,3,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,5,5,3,2,1,0,1,0.556,0.2,1.0,0.635,0.695,0.382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.222,3.0,0.635,1.0,0.778,0.2698,0.0,,0.0,,
slurm-batch3943-seed4-4458,4,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,5,5,5,4,1,0,0,0.556,0.228,1.0,0.656,0.629,0.407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.444,0.333,3.778,0.741,0.994,0.778,0.2507,0.0,,0.0,,
slurm-batch3943-seed5-4464,5,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,6,6,4,4,0,0,0,0.667,0.35,1.0,0.642,0.699,0.305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.667,0.111,3.778,0.711,1.0,0.778,0.268,0.0,,0.0,,
slurm-batch3943-seed6-4465,6,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,6,6,5,5,0,0,0,0.667,0.328,1.0,0.646,0.686,0.393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.111,0.333,3.444,0.772,1.0,0.889,0.2605,0.0,,0.0,,
slurm-batch3943-seed7-4467,7,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,4,4,4,4,0,0,0,0.444,0.222,1.0,0.653,0.683,0.382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.222,3.0,0.717,1.0,1.0,0.2686,0.0,,0.0,,
slurm-batch3943-seed8-4468,8,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,5,5,5,3,2,0,0,0.556,0.267,1.0,0.636,0.746,0.411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.222,0.0,3.222,0.721,1.0,1.0,0.2577,0.0,,0.0,,
slurm-batch3943-seed9-4472,9,tool,Qwen/Qwen3-8B,Qwen/Qwen2.5-3B-Instruct,9,5,5,4,3,1,0,0,0.556,0.228,1.0,0.645,0.691,0.291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.111,0.222,4.333,0.763,1.0,0.889,0.2654,0.0,,0.0,,
slurm-batch3944-seed1-4492,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,4,4,4,4,0,0,0,0.444,0.222,1.0,0.641,0.588,0.365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.444,0.222,2.667,0.679,1.0,1.0,0.2603,0.0,,0.0,,
slurm-batch3944-seed10-4515,10,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,6,6,6,6,0,0,0,0.667,0.278,1.0,0.645,0.618,0.314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.333,2.889,0.907,1.0,1.0,0.2655,0.0,,0.0,,
slurm-batch3944-seed2-4493,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,5,5,5,5,0,0,0,0.556,0.228,1.0,0.632,0.69,0.322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.333,3.111,0.77,1.0,1.0,0.2686,0.0,,0.0,,
slurm-batch3944-seed3-4496,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,6,6,6,6,0,0,0,0.667,0.317,1.0,0.642,0.704,0.328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.0,2.778,0.782,1.0,1.0,0.2636,0.0,,0.0,,
slurm-batch3944-seed4-4497,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,4,4,4,4,0,0,0,0.444,0.233,1.0,0.641,0.613,0.299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.444,0.0,2.444,0.697,1.0,1.0,0.2717,0.0,,0.0,,
slurm-batch3944-seed5-4504,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,4,4,4,4,0,0,0,0.444,0.222,1.0,0.652,0.651,0.348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.222,0.556,2.778,0.727,1.0,1.0,0.2511,0.0,,0.0,,
slurm-batch3944-seed6-4505,6,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,6,6,6,6,0,0,0,0.667,0.35,1.0,0.639,0.684,0.304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.0,2.556,0.889,1.0,1.0,0.2588,0.0,,0.0,,
slurm-batch3944-seed7-4508,7,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,3,3,3,3,0,0,0,0.333,0.228,1.0,0.643,0.714,0.372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.111,2.889,0.618,1.0,1.0,0.2617,0.0,,0.0,,
slurm-batch3944-seed8-4509,8,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,4,4,4,4,0,0,0,0.444,0.222,1.0,0.646,0.691,0.373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.333,2.889,0.702,0.994,1.0,0.2663,0.0,,0.0,,
slurm-batch3944-seed9-4514,9,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,5,5,5,5,0,0,0,0.556,0.278,1.0,0.651,0.65,0.308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.222,3.222,0.753,1.0,1.0,0.2542,0.0,,0.0,,
slurm-batch3941-seed1-4397,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,5,5,3,3,0,0,0,0.556,0.3,1.0,0.631,0.688,0.368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.222,1.667,0.597,1.0,0.778,0.2607,0.0,,0.0,,
slurm-batch3941-seed10-4430,10,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,7,7,4,2,2,1,0,0.778,0.417,1.0,0.638,0.728,0.326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.222,1.889,0.635,1.0,0.667,0.2654,0.0,,0.0,,
slurm-batch3941-seed2-4398,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,5,5,3,2,1,0,0,0.556,0.25,1.0,0.644,0.674,0.395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.889,0.556,2.444,0.613,1.0,0.778,0.2564,0.0,,0.0,,
slurm-batch3941-seed3-4409,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,6,6,3,2,1,1,0,0.667,0.328,1.0,0.637,0.73,0.367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.889,0.222,2.111,0.66,1.0,0.667,0.2564,0.0,,0.0,,
slurm-batch3941-seed4-4410,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,7,7,4,4,0,1,0,0.778,0.389,1.0,0.643,0.739,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.889,0.333,2.222,0.754,1.0,0.667,0.2556,0.0,,0.0,,
slurm-batch3941-seed5-4417,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,7,7,3,3,0,0,0,0.778,0.394,1.0,0.641,0.745,0.334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.111,1.556,0.619,1.0,0.556,0.2693,0.0,,0.0,,
slurm-batch3941-seed6-4418,6,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,7,7,6,6,0,1,0,0.778,0.422,1.0,0.636,0.691,0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.842,1.0,0.889,0.2597,0.0,,0.0,,
slurm-batch3941-seed7-4421,7,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,6,6,3,3,0,0,0,0.667,0.3,1.0,0.639,0.677,0.328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.111,2.111,0.626,1.0,0.667,0.263,0.0,,0.0,,
slurm-batch3941-seed8-4422,8,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,5,5,2,2,0,2,0,0.556,0.256,1.0,0.642,0.683,0.327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.778,0.222,2.0,0.597,1.0,0.667,0.2679,0.0,,0.0,,
slurm-batch3941-seed9-4429,9,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B-Base,9,4,4,3,3,0,0,0,0.444,0.256,1.0,0.633,0.68,0.309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.222,2.222,0.608,1.0,0.889,0.2646,0.0,,0.0,,
slurm-batch3930-seed1-3994,1,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,4,4,0,0,1,0.778,0.344,1.0,0.64,0.63,0.377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.111,0.0,1.111,0.577,1.0,0.667,0.2569,0.0,,0.0,,
slurm-batch3930-seed10-4011,10,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,4,3,1,0,4,1.0,0.439,1.0,0.626,0.65,0.319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.111,0.0,1.111,0.601,1.0,0.444,0.252,0.0,,0.0,,
slurm-batch3930-seed2-3995,2,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,5,5,0,0,1,0.889,0.361,1.0,0.631,0.687,0.285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.0,1.444,0.732,1.0,0.667,0.2557,0.0,,0.0,,
slurm-batch3930-seed3-3998,3,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,6,6,3,3,0,0,1,0.667,0.372,1.0,0.636,0.701,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.599,1.0,0.667,0.2532,0.0,,0.0,,
slurm-batch3930-seed4-3999,4,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,3,2,1,0,1,0.778,0.411,1.0,0.644,0.625,0.348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.111,1.556,0.566,1.0,0.556,0.2579,0.0,,0.0,,
slurm-batch3930-seed5-4002,5,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,2,2,0,0,1,0.889,0.461,1.0,0.638,0.67,0.372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444,0.0,0.444,0.512,1.0,0.333,0.2569,0.0,,0.0,,
slurm-batch3930-seed6-4003,6,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,4,4,0,0,1,1.0,0.461,1.0,0.646,0.636,0.345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.556,0.673,1.0,0.444,0.2523,0.0,,0.0,,
slurm-batch3930-seed7-4008,7,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,4,3,1,0,2,0.889,0.483,1.0,0.64,0.677,0.374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.333,0.0,1.333,0.577,1.0,0.556,0.2475,0.0,,0.0,,
slurm-batch3930-seed8-4009,8,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,4,4,0,0,1,0.889,0.406,1.0,0.642,0.718,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.333,0.0,1.333,0.688,1.0,0.556,0.2581,0.0,,0.0,,
slurm-batch3930-seed9-4010,9,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,3,3,0,0,1,0.778,0.367,1.0,0.634,0.57,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.889,0.111,1.0,0.505,1.0,0.556,0.2425,0.0,,0.0,,
slurm-batch3931-seed1-4013,1,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,3,3,5,5,0,0,0,0.333,0.089,1.0,0.66,0.545,0.219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.889,0.0,2.889,0.781,0.989,0.778,0.2444,0.0,,0.0,,
slurm-batch3931-seed10-4038,10,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,5,5,6,5,1,0,0,0.556,0.111,1.0,0.652,0.565,0.292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.222,0.0,3.222,0.753,0.967,0.667,0.2553,0.0,,0.0,,
slurm-batch3931-seed2-4014,2,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,4,4,4,3,1,0,0,0.444,0.233,1.0,0.634,0.639,0.334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.222,1.778,0.552,0.994,0.778,0.2479,0.0,,0.0,,
slurm-batch3931-seed3-4020,3,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,5,5,6,6,0,0,0,0.556,0.178,1.0,0.655,0.552,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.889,0.111,3.0,0.864,0.989,0.667,0.2474,0.0,,0.0,,
slurm-batch3931-seed4-4021,4,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,4,4,6,6,0,0,0,0.444,0.178,1.0,0.645,0.607,0.321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.667,0.0,2.667,0.785,0.978,0.556,0.2564,0.0,,0.0,,
slurm-batch3931-seed5-4024,5,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,4,4,5,5,0,0,0,0.444,0.25,1.0,0.641,0.622,0.211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.444,3.0,0.676,0.978,0.667,0.2547,0.0,,0.0,,
slurm-batch3931-seed6-4025,6,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,4,4,5,5,0,0,0,0.444,0.111,1.0,0.651,0.532,0.138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.222,0.0,3.222,0.692,0.994,0.889,0.2436,0.0,,0.0,,
slurm-batch3931-seed7-4032,7,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,3,3,4,4,0,0,0,0.333,0.156,1.0,0.661,0.542,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.667,0.0,2.667,0.53,0.989,0.667,0.2435,0.0,,0.0,,
slurm-batch3931-seed8-4033,8,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,1,1,2,2,0,0,0,0.111,0.022,1.0,0.657,0.492,0.242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.444,0.333,2.778,0.519,0.994,0.889,0.2352,0.0,,0.0,,
slurm-batch3931-seed9-4037,9,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen2.5-3B-Instruct,9,4,4,5,5,0,0,0,0.444,0.2,1.0,0.653,0.529,0.348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.222,2.778,0.593,0.989,0.889,0.2381,0.0,,0.0,,
slurm-batch3932-seed1-4043,1,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen3-8B,9,3,3,3,3,0,0,0,0.333,0.189,1.0,0.643,0.577,0.257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.111,0.0,1.111,0.547,0.994,1.0,0.2389,0.0,,0.0,,
slurm-batch3932-seed10-4080,10,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen3-8B,9,4,4,3,3,0,0,0,0.444,0.161,1.0,0.655,0.533,0.366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.0,1.556,0.55,1.0,0.889,0.2535,0.0,,0.0,,
slurm-batch3932-seed2-4044,2,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen3-8B,9,3,3,2,2,0,0,0,0.333,0.228,1.0,0.639,0.551,0.297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.0,1.556,0.428,1.0,0.889,0.2606,0.0,,0.0,,
slurm-batch3932-seed3-4045,3,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen3-8B,9,5,5,4,4,0,0,0,0.556,0.222,1.0,0.641,0.543,0.297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.778,0.0,1.778,0.517,1.0,0.889,0.2646,0.0,,0.0,,
slurm-batch3932-seed4-4046,4,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen3-8B,9,4,4,3,3,0,0,0,0.444,0.3,1.0,0.642,0.612,0.304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,1.111,0.499,1.0,0.889,0.2597,0.0,,0.0,,
slurm-batch3932-seed5-4048,5,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen3-8B,9,2,2,2,2,0,0,0,0.222,0.156,1.0,0.643,0.558,0.372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.111,0.111,1.222,0.447,1.0,1.0,0.2623,0.0,,0.0,,
slurm-batch3932-seed6-4049,6,tool,Qwen/Qwen3.5-4B-Base,Qwen/Qwen3-8B,9,3,3,3,3,0,0,0,0.333,0.25,1.0,0.645,0.627,0.288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.111,1.667,0.436,1.0,1.0,0.2536,0.0,,0.0,,
