run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9623-seed7-255,7,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3-8B,9,5,5,4,4,0,0,0,0.556,0.489,1.0,0.666,0.831,0.459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.111,1.111,5.222,0.752,0.981,0.889,0.2329,0.0,,0.0,,
slurm-batch9623-seed8-256,8,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3-8B,9,3,3,3,3,0,0,0,0.333,0.3,1.0,0.671,0.796,0.412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.111,1.889,6.0,0.742,1.0,1.0,0.2216,0.0,,0.0,,
slurm-batch9623-seed9-257,9,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3-8B,9,4,4,3,3,0,0,0,0.444,0.394,1.0,0.676,0.782,0.503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.556,2.333,6.889,0.72,1.0,0.889,0.2365,0.0,,0.0,,
slurm-batch9621-seed1-223,1,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,9,9,5,5,0,0,0,1.0,0.867,1.0,0.676,0.931,0.561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.778,0.333,4.111,0.736,1.0,0.556,0.2241,0.0,,0.0,,
slurm-batch9621-seed10-232,10,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,9,9,5,5,0,0,0,1.0,0.911,1.0,0.672,0.935,0.565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.556,0.0,3.556,0.717,1.0,0.556,0.2232,0.0,,0.0,,
slurm-batch9621-seed2-224,2,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,8,8,6,6,0,0,0,0.889,0.783,1.0,0.668,0.863,0.538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.556,0.0,3.556,0.701,1.0,0.778,0.2163,0.0,,0.0,,
slurm-batch9621-seed3-225,3,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,9,9,5,5,0,0,0,1.0,0.933,1.0,0.673,0.9,0.565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.556,0.0,3.556,0.695,1.0,0.556,0.2172,0.0,,0.0,,
slurm-batch9621-seed4-226,4,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,8,8,5,5,0,0,0,0.889,0.806,1.0,0.667,0.852,0.539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.444,0.0,3.444,0.666,0.984,0.667,0.2114,0.0,,0.0,,
slurm-batch9621-seed5-227,5,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,8,8,4,4,0,0,1,0.889,0.717,1.0,0.658,0.844,0.528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.111,0.333,3.444,0.656,1.0,0.556,0.2185,0.0,,0.0,,
slurm-batch9621-seed6-228,6,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,8,8,5,5,0,0,0,0.889,0.767,1.0,0.678,0.783,0.499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.667,0.222,3.889,0.667,0.984,0.667,0.1951,0.0,,0.0,,
slurm-batch9621-seed7-229,7,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,9,9,5,5,0,0,1,1.0,0.878,1.0,0.68,0.861,0.613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.702,0.984,0.556,0.2197,0.0,,0.0,,
slurm-batch9621-seed8-230,8,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,9,9,5,5,0,0,0,1.0,0.911,1.0,0.667,0.95,0.537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.889,0.0,2.889,0.724,1.0,0.556,0.2235,0.0,,0.0,,
